1,1,1780841987738,1780841988050,312,OK
1,2,1780841988057,1780841988351,294,OK
1,3,1780841988356,1780841988669,313,OK
1,4,1780841988682,1780841989096,414,OK
1,5,1780841989100,1780841989396,296,OK
1,6,1780841989400,1780841989695,295,OK
1,7,1780841989705,1780841990103,398,OK
1,8,1780841990115,1780841990370,255,OK
1,9,1780841990377,1780841990723,346,OK
1,10,1780841990728,1780841991014,286,OK
1,11,1780841991021,1780841991324,303,OK
1,12,1780841991328,1780841991625,297,OK
1,13,1780841991631,1780841991922,291,OK
1,14,1780841991928,1780841992324,396,OK
1,15,1780841992329,1780841992628,299,OK
