1,1,1781077265289,1781077265624,335,OK
1,2,1781077265630,1781077265997,367,OK
1,3,1781077266006,1781077266378,372,OK
1,4,1781077266390,1781077266760,370,OK
1,5,1781077266770,1781077267109,339,OK
1,6,1781077267118,1781077267467,349,OK
1,7,1781077267477,1781077267838,361,OK
1,8,1781077267848,1781077268154,306,OK
1,9,1781077268163,1781077268507,344,OK
1,10,1781077268516,1781077268921,405,OK
1,11,1781077268928,1781077269256,328,OK
1,12,1781077269264,1781077269646,382,OK
1,13,1781077269656,1781077270042,386,OK
1,14,1781077270049,1781077270404,355,OK
1,15,1781077270417,1781077270824,407,OK
